Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L1_id,L0_id,True_L0_MAE,Meas_L0_MAE
Height,0,10%,6C x 6K,L1_12,L0_8,0.07997744945893401,0.1999436236473332
Height,0,10%,6C x 6K,L1_12,L0_9,1.3313424436963336e-15,-1.0
Height,0,10%,6C x 6K,L1_13,L0_0,0.0334852607982513,-1.0
Height,0,10%,6C x 6K,L1_13,L0_1,1.6042722705833511e-15,-1.0
Height,0,10%,6C x 6K,L1_13,L0_10,0.025914264872377833,-1.0
Height,0,10%,6C x 6K,L1_13,L0_11,0.06448551343728,1.2073675392798577e-15
Height,0,10%,6C x 6K,L1_13,L0_12,1.6653345369377348e-15,-1.0
Height,0,10%,6C x 6K,L1_13,L0_13,0.22549207433126112,-1.0
Height,0,10%,6C x 6K,L1_13,L0_14,0.3268914689969227,-1.0
Height,0,10%,6C x 6K,L1_13,L0_15,0.336741520452092,-1.0
Height,0,10%,6C x 6K,L1_13,L0_16,1.208292725133712e-15,1.9984014443252818e-15
Height,0,10%,6C x 6K,L1_13,L0_17,0.22069400935743433,-1.0
Height,0,10%,6C x 6K,L1_13,L0_18,0.10936693551810034,1.663021572303099e-15
Height,0,10%,6C x 6K,L1_13,L0_19,0.03510028214196718,-1.0
Height,0,10%,6C x 6K,L1_13,L0_2,0.029837839055931212,-1.0
Height,0,10%,6C x 6K,L1_13,L0_20,0.1644048666596736,-1.0
Height,0,10%,6C x 6K,L1_13,L0_21,0.19327571382229128,0.05087275832089447
Height,0,10%,6C x 6K,L1_13,L0_22,0.02097516758021858,-1.0
Height,0,10%,6C x 6K,L1_13,L0_23,0.15861385932016026,-1.0
Height,0,10%,6C x 6K,L1_13,L0_24,1.208292725133712e-15,2.7755575615628914e-15
Height,0,10%,6C x 6K,L1_13,L0_3,0.23201503770201132,0.030252945116972674
Height,0,10%,6C x 6K,L1_13,L0_4,0.07266999295371851,-1.0
Height,0,10%,6C x 6K,L1_13,L0_5,0.11165270179766651,-1.0
Height,0,10%,6C x 6K,L1_13,L0_6,0.07921357176908451,-1.0
Height,0,10%,6C x 6K,L1_13,L0_7,0.033320360011013926,-1.0
Height,0,10%,6C x 6K,L1_13,L0_8,0.15898658633593762,-1.0
Height,0,10%,6C x 6K,L1_13,L0_9,1.6935527054802908e-15,-1.0
Height,0,10%,6C x 6K,L1_14,L0_0,1.358172833458108e-15,-1.0
Height,0,10%,6C x 6K,L1_14,L0_1,0.16188839598059085,1.3739009929736312e-15
Height,0,10%,6C x 6K,L1_14,L0_10,0.04935999972719939,-1.0
Height,0,10%,6C x 6K,L1_14,L0_11,1.2915594519805987e-15,2.4980018054066022e-15
Height,0,10%,6C x 6K,L1_14,L0_12,0.08708548399943782,0.09935989708412657
Height,0,10%,6C x 6K,L1_14,L0_13,0.12094538212523678,-1.0
Height,0,10%,6C x 6K,L1_14,L0_14,0.030302698090976507,-1.0
Height,0,10%,6C x 6K,L1_14,L0_15,0.36691519898449243,-1.0
Height,0,10%,6C x 6K,L1_14,L0_16,0.13734504659516458,-1.0
Height,0,10%,6C x 6K,L1_14,L0_17,0.04793060133168391,-1.0
Height,0,10%,6C x 6K,L1_14,L0_18,0.08188406966266809,3.219646771412954e-15
Height,0,10%,6C x 6K,L1_14,L0_19,0.06807553591837315,-1.0
Height,0,10%,6C x 6K,L1_14,L0_2,1.1509312021947457e-15,1.86887542478568e-15
Height,0,10%,6C x 6K,L1_14,L0_20,9.695947748393033e-16,-1.0
Height,0,10%,6C x 6K,L1_14,L0_21,1.3988810110276972e-15,-1.0
Height,0,10%,6C x 6K,L1_14,L0_22,1.1028215377943222e-15,-1.0
Height,0,10%,6C x 6K,L1_14,L0_23,0.218755208843769,0.1868747472363661
Height,0,10%,6C x 6K,L1_14,L0_24,0.09934301929512897,-1.0
Height,0,10%,6C x 6K,L1_14,L0_3,8.53021357253662e-16,-1.0
Height,0,10%,6C x 6K,L1_14,L0_4,0.3245040687096774,-1.0
Height,0,10%,6C x 6K,L1_14,L0_5,0.11483405997312968,-1.0
Height,0,10%,6C x 6K,L1_14,L0_6,0.16984744725029854,-1.0
Height,0,10%,6C x 6K,L1_14,L0_7,0.03517638382903884,-1.0
Height,0,10%,6C x 6K,L1_14,L0_8,0.01727258205339358,-1.0
Height,0,10%,6C x 6K,L1_14,L0_9,1.3766765505351941e-15,-1.0
Height,0,10%,6C x 6K,L1_15,L0_0,0.026487617354512532,-1.0
Height,0,10%,6C x 6K,L1_15,L0_1,0.12625707786454957,-1.0
Height,0,10%,6C x 6K,L1_15,L0_10,1.6357285896143972e-15,2.9976021664879227e-15
Height,0,10%,6C x 6K,L1_15,L0_11,0.08708705819985516,-1.0
Height,0,10%,6C x 6K,L1_15,L0_12,0.020010040766627164,1.6838382540148207e-15
Height,0,10%,6C x 6K,L1_15,L0_13,1.0584126168093159e-15,-1.0
Height,0,10%,6C x 6K,L1_15,L0_14,0.05148844743059574,-1.0
Height,0,10%,6C x 6K,L1_15,L0_15,0.34816718278962483,-1.0
