Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,10%,2C x 15K,30%,1C x 9K,L1_1,0.1243342976972961,0.08810550655254573,1.7023419710919068e-15
Height,0,10%,2C x 15K,30%,1C x 9K,L1_2,0.07336395876283343,0.05564466999461521,2.245117672019761e-15
Height,0,10%,2C x 15K,40%,2C x 6K,L1_0,0.07701713861745954,0.07210610734320877,1.5173048003210472e-15
Height,0,10%,2C x 15K,40%,2C x 6K,L1_1,0.1243342976972961,0.08810550655254573,1.5635640930137622e-15
Height,0,10%,2C x 15K,40%,2C x 6K,L1_2,0.07336395876283343,0.05564466999461521,1.904726376622534e-15
Height,0,10%,2C x 15K,40%,1C x 12K,L1_0,0.07701713861745954,0.07210610734320877,1.3195463240596912e-15
Height,0,10%,2C x 15K,40%,1C x 12K,L1_1,0.1243342976972961,0.08810550655254573,2.1626219333844196e-15
Height,0,10%,2C x 15K,40%,1C x 12K,L1_2,0.07336395876283343,0.05564466999461521,1.96139401017111e-15
Height,0,10%,2C x 15K,50%,2C x 7K,L1_0,0.07701713861745954,0.07210610734320877,1.801138603342776e-15
Height,0,10%,2C x 15K,50%,2C x 7K,L1_1,0.1243342976972961,0.08810550655254573,2.275957200481571e-15
Height,0,10%,2C x 15K,50%,2C x 7K,L1_2,0.07336395876283343,0.05564466999461521,2.2363063781735295e-15
Height,0,10%,2C x 15K,50%,1C x 15K,L1_0,0.07701713861745954,0.07210610734320877,1.4358884451818692e-15
Height,0,10%,2C x 15K,50%,1C x 15K,L1_1,0.1243342976972961,0.08810550655254573,2.011354046279242e-15
Height,0,10%,2C x 15K,50%,1C x 15K,L1_2,0.07336395876283343,0.05564466999461521,2.1788126858268697e-15
Height,0,10%,2C x 15K,60%,2C x 9K,L1_0,0.07701713861745954,0.07210610734320877,1.4957171303977803e-15
Height,0,10%,2C x 15K,60%,2C x 9K,L1_1,0.1243342976972961,0.08810550655254573,2.0585385248258112e-15
Height,0,10%,2C x 15K,60%,2C x 9K,L1_2,0.07336395876283343,0.05564466999461521,1.973729821555834e-15
Height,0,10%,2C x 15K,60%,1C x 15K,L1_0,0.07701713861745954,0.07210610734320877,1.4358884451818692e-15
Height,0,10%,2C x 15K,60%,1C x 15K,L1_1,0.1243342976972961,0.08810550655254573,1.828167247216091e-15
Height,0,10%,2C x 15K,60%,1C x 15K,L1_2,0.07336395876283343,0.05564466999461521,1.8540724511240113e-15
Height,0,10%,2C x 15K,70%,2C x 10K,L1_0,0.07701713861745954,0.07210610734320877,1.0942635686461698e-15
Height,0,10%,2C x 15K,70%,2C x 10K,L1_1,0.1243342976972961,0.08810550655254573,2.0261570199409107e-15
Height,0,10%,2C x 15K,70%,2C x 10K,L1_2,0.07336395876283343,0.05564466999461521,2.094852069589592e-15
Height,0,10%,2C x 15K,70%,1C x 15K,L1_0,0.07701713861745954,0.07210610734320877,1.4109084271278032e-15
Height,0,10%,2C x 15K,70%,1C x 15K,L1_1,0.1243342976972961,0.08810550655254573,1.828167247216091e-15
Height,0,10%,2C x 15K,70%,1C x 15K,L1_2,0.07336395876283343,0.05564466999461521,1.8540724511240113e-15
Height,0,10%,2C x 15K,80%,2C x 12K,L1_0,0.07701713861745954,0.07210610734320877,1.4993793244026203e-15
Height,0,10%,2C x 15K,80%,2C x 12K,L1_1,0.1243342976972961,0.08810550655254573,1.8029559326985614e-15
Height,0,10%,2C x 15K,80%,2C x 12K,L1_2,0.07336395876283343,0.05564466999461521,2.1111584702637742e-15
Height,0,10%,2C x 15K,80%,2C x 15K,L1_0,0.07701713861745954,0.07210610734320877,1.423398436154836e-15
Height,0,10%,2C x 15K,80%,2C x 15K,L1_1,0.1243342976972961,0.08810550655254573,1.9197606467476666e-15
Height,0,10%,2C x 15K,80%,2C x 15K,L1_2,0.07336395876283343,0.05564466999461521,2.0164425684754407e-15
Height,0,10%,2C x 15K,90%,2C x 13K,L1_0,0.07701713861745954,0.07210610734320877,1.571926349769753e-15
Height,0,10%,2C x 15K,90%,2C x 13K,L1_1,0.1243342976972961,0.08810550655254573,2.010144187854971e-15
Height,0,10%,2C x 15K,90%,2C x 13K,L1_2,0.07336395876283343,0.05564466999461521,2.1606648094628045e-15
Height,0,10%,2C x 15K,90%,2C x 15K,L1_0,0.07701713861745954,0.07210610734320877,1.423398436154836e-15
Height,0,10%,2C x 15K,90%,2C x 15K,L1_1,0.1243342976972961,0.08810550655254573,1.9197606467476666e-15
Height,0,10%,2C x 15K,90%,2C x 15K,L1_2,0.07336395876283343,0.05564466999461521,2.0164425684754407e-15
Height,0,10%,2C x 15K,100%,2C x 15K,L1_0,0.07701713861745954,0.07210610734320877,1.423398436154836e-15
