Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,60%,13,10,13C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,69.0,70.0,57.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,80%,22,8,22C x 8K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,61.0,71.0,50.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,80%,22,8,22C x 8K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,81.0,82.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,80%,20,9,20C x 9K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,61.0,67.0,54.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,80%,20,9,20C x 9K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,78.0,79.0,55.00000000000001,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,57.99999999999999,73.0,51.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,80.0,81.0,56.00000000000001,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,63.0,73.0,52.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,84.0,86.0,57.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,56.99999999999999,74.0,46.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,80.0,82.0,56.00000000000001,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,61.0,69.0,51.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,81.0,83.0,54.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,64.0,76.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,94.0,95.0,60.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,64.0,76.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,94.0,95.0,60.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,64.0,76.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,94.0,95.0,60.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,64.0,76.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,94.0,95.0,60.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,64.0,76.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,94.0,95.0,60.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,64.0,65.0,56.00000000000001,53.72112917023097,55.94525235243797,52.01026518391788,64.0,76.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,59.0,64.0,57.99999999999999,60.393498716852,60.00855431993156,58.38323353293413,94.0,95.0,60.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,20%,15,3,15C x 3K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,48.0,52.0,38.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,20%,15,3,15C x 3K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,61.0,59.0,56.00000000000001,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,20%,9,5,9C x 5K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,48.0,49.0,43.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,20%,9,5,9C x 5K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,53.0,55.00000000000001,52.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,20%,7,6,7C x 6K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,45.0,55.00000000000001,34.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,20%,7,6,7C x 6K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,49.0,49.0,43.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,20%,6,8,6C x 8K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,50.0,52.0,39.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,20%,6,8,6C x 8K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,52.0,56.99999999999999,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,20%,5,9,5C x 9K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,51.0,55.00000000000001,39.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,20%,5,9,5C x 9K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,56.00000000000001,53.0,46.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,20%,4,11,4C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,45.0,48.0,44.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,20%,4,11,4C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,53.0,53.0,47.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,40%,18,5,18C x 5K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,50.0,65.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,40%,18,5,18C x 5K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,64.0,66.0,49.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,40%,15,6,15C x 6K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,50.0,63.0,49.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,40%,15,6,15C x 6K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,63.0,64.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,40%,13,7,13C x 7K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,52.0,57.99999999999999,47.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,40%,13,7,13C x 7K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,61.0,63.0,52.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,40%,10,9,10C x 9K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,54.0,69.0,49.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,40%,10,9,10C x 9K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,57.99999999999999,64.0,52.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,40%,9,10,9C x 10K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,49.0,59.0,49.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,40%,9,10,9C x 10K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,64.0,66.0,50.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,40%,8,11,8C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,53.0,57.99999999999999,40.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,40%,8,11,8C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,56.99999999999999,60.0,54.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,60%,19,7,19C x 7K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,59.0,67.0,51.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,60%,19,7,19C x 7K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,74.0,75.0,57.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,60%,16,8,16C x 8K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,56.00000000000001,70.0,49.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,60%,16,8,16C x 8K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,72.0,72.0,54.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,60%,15,9,15C x 9K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,57.99999999999999,71.0,47.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,60%,15,9,15C x 9K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,71.0,72.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,60%,13,10,13C x 10K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,61.0,65.0,48.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,60%,13,10,13C x 10K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,67.0,73.0,60.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,60%,12,11,12C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,56.99999999999999,65.0,46.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,60%,12,11,12C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,67.0,72.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,60%,12,11,12C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,62.0,72.0,54.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,60%,12,11,12C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,69.0,68.0,57.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,80%,20,9,20C x 9K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,61.0,78.0,52.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,80%,20,9,20C x 9K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,76.0,84.0,62.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,80%,18,10,18C x 10K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,64.0,72.0,55.00000000000001,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,80%,18,10,18C x 10K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,79.0,85.0,62.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,57.99999999999999,74.0,49.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,77.0,82.0,65.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,60.0,77.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,81.0,88.0,65.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,66.0,74.0,55.00000000000001,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,79.0,85.0,61.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,62.0,72.0,48.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,77.0,82.0,63.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,66.0,81.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,90.0,96.0,67.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,66.0,81.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,90.0,96.0,67.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,66.0,81.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,90.0,96.0,67.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,66.0,81.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,90.0,96.0,67.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,66.0,81.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,90.0,96.0,67.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,56.00000000000001,57.99999999999999,49.0,51.15483319076133,55.08982035928142,49.101796407185624,66.0,81.0,56.99999999999999,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,57.99999999999999,65.0,57.99999999999999,58.76817792985457,58.25491873396065,54.83319076133447,90.0,96.0,67.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,20%,15,3,15C x 3K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,48.0,48.0,44.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,20%,15,3,15C x 3K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,46.0,48.0,44.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,20%,9,5,9C x 5K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,40.0,42.0,44.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,20%,9,5,9C x 5K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,48.0,51.0,44.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,20%,6,7,6C x 7K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,44.0,47.0,43.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,20%,6,7,6C x 7K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,51.0,48.0,40.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,20%,5,9,5C x 9K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,45.0,55.00000000000001,43.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,20%,5,9,5C x 9K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,57.99999999999999,56.99999999999999,47.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,20%,4,11,4C x 11K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,49.0,51.0,41.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,20%,4,11,4C x 11K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,49.0,47.0,44.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,20%,3,13,3C x 13K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,43.0,50.0,42.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,20%,3,13,3C x 13K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,55.00000000000001,54.0,46.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,40%,15,6,15C x 6K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,54.0,60.0,54.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,40%,15,6,15C x 6K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,62.0,66.0,54.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,40%,13,7,13C x 7K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,52.0,60.0,52.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,40%,13,7,13C x 7K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,62.0,63.0,53.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Height,0,60%,17,13,17C x 13K,40%,10,9,10C x 9K,60.0,66.0,55.00000000000001,51.026518391787846,54.53378956372967,50.29940119760479,54.0,60.0,44.0,5_Normal_L0_Normal_L1,0.0
5_Normal_L0_Normal_L1 (rho=0.0),Weight,0,60%,17,13,17C x 13K,40%,10,9,10C x 9K,56.00000000000001,59.0,59.0,56.58682634730538,55.346449957228394,54.4054747647562,54.0,60.0,56.00000000000001,5_Normal_L0_Normal_L1,0.0
